trial_index_0based,masterordering_1based,subjectim_slot_1based,nsd_image_id_0based,nsd_image_id_1based,split,shared1000,subject1,coco_id,coco_split
18072,1047,1047,24808,24809,train,False,True,186175,train2017
18073,3105,3105,59314,59315,train,False,True,465060,train2017
18074,3481,3481,5893,5894,train,False,True,9002,train2017
18075,8130,8130,62997,62998,train,False,True,479195,train2017
18076,8617,8617,12231,12232,train,False,True,290246,train2017
18077,5408,5408,64655,64656,train,False,True,223595,train2017
18078,3168,3168,11493,11494,train,False,True,26049,train2017
18079,2874,2874,36307,36308,train,False,True,274360,train2017
18080,8707,8707,20712,20713,train,False,True,576931,train2017
18081,8802,8802,23644,23645,train,False,True,326311,train2017
18082,6048,6048,71205,71206,train,False,True,510992,train2017
18083,6266,6266,49063,49064,train,False,True,425074,train2017
18084,4841,4841,53167,53168,train,False,True,179070,train2017
18085,19,19,3842,3843,test,True,True,526968,train2017
18086,11,11,3434,3435,test,True,True,263599,train2017
18087,19,19,3842,3843,test,True,True,526968,train2017
18088,4281,4281,31405,31406,train,False,True,355806,train2017
18089,7291,7291,59104,59105,train,False,True,202118,train2017
18090,4806,4806,44279,44280,train,False,True,406097,train2017
18091,5009,5009,12948,12949,train,False,True,554459,train2017
18092,4288,4288,19331,19332,train,False,True,49517,train2017
18093,2289,2289,54935,54936,train,False,True,380522,train2017
18094,2498,2498,27166,27167,train,False,True,77553,train2017
18095,6362,6362,59293,59294,train,False,True,202832,train2017
18096,1381,1381,45149,45150,train,False,True,147425,train2017
18097,4409,4409,17107,17108,train,False,True,567066,train2017
18098,1863,1863,23445,23446,train,False,True,534857,train2017
18099,1527,1527,39777,39778,train,False,True,126607,train2017
18100,1691,1691,66217,66218,train,False,True,229474,train2017
18101,5009,5009,12948,12949,train,False,True,554459,train2017
18102,8614,8614,18102,18103,train,False,True,307990,train2017
18103,8299,8299,37132,37133,train,False,True,499978,train2017
18104,5457,5457,18838,18839,train,False,True,48032,train2017
18105,3016,3016,59828,59829,train,False,True,466987,train2017
18106,9823,9823,33414,33415,train,False,True,363671,train2017
18107,9848,9848,56368,56369,train,False,True,191359,train2017
18108,6900,6900,53124,53125,train,False,True,178911,train2017
18109,3872,3872,826,827,train,False,True,362716,val2017
18110,5758,5758,48826,48827,train,False,True,161937,train2017
18111,6001,6001,71103,71104,train,False,True,510571,train2017
18112,7633,7633,48162,48163,train,False,True,159269,train2017
18113,6356,6356,10780,10781,train,False,True,548224,train2017
18114,790,790,56948,56949,test,True,True,455799,train2017
18115,5545,5545,35064,35065,train,False,True,107964,train2017
18116,8475,8475,22912,22913,train,False,True,61382,train2017
18117,5035,5035,69666,69667,train,False,True,477383,train2017
18118,5898,5898,31873,31874,train,False,True,278055,train2017
18119,6426,6426,45056,45057,train,False,True,409209,train2017
18120,3059,3059,11778,11779,train,False,True,551118,train2017
18121,3816,3816,59471,59472,train,False,True,566993,train2017
18122,5189,5189,28240,28241,train,False,True,581594,train2017
18123,6596,6596,15510,15511,train,False,True,93686,train2017
18124,8730,8730,48706,48707,train,False,True,423585,train2017
18125,9966,9966,69085,69086,train,False,True,502708,train2017
18126,6001,6001,71103,71104,train,False,True,510571,train2017
18127,1295,1295,60923,60924,train,False,True,209015,train2017
18128,7030,7030,18186,18187,train,False,True,570394,train2017
18129,5043,5043,38911,38912,train,False,True,282661,train2017
18130,5963,5963,72859,72860,train,False,True,255422,train2017
18131,2498,2498,27166,27167,train,False,True,77553,train2017
18132,7773,7773,22478,22479,train,False,True,59691,train2017
18133,8282,8282,4764,4765,train,False,True,529786,train2017
18134,7676,7676,17373,17374,train,False,True,305690,train2017
18135,7314,7314,10214,10215,train,False,True,22168,train2017
18136,6560,6560,60746,60747,train,False,True,470525,train2017
18137,2493,2493,52126,52127,train,False,True,444598,train2017
18138,1636,1636,19648,19649,train,False,True,574785,train2017
18139,9615,9615,45193,45194,train,False,True,147597,train2017
18140,6488,6488,50291,50292,train,False,True,5589,train2017
18141,1680,1680,49723,49724,train,False,True,165555,train2017
18142,2445,2445,18952,18953,train,False,True,310538,train2017
18143,5025,5025,45454,45455,train,False,True,24776,train2017
18144,9814,9814,43495,43496,train,False,True,140867,train2017
18145,1995,1995,66376,66377,train,False,True,230070,train2017
18146,9000,9000,24094,24095,train,False,True,65829,train2017
18147,706,706,51788,51789,test,True,True,435902,train2017
18148,5241,5241,38730,38731,train,False,True,122421,train2017
18149,6758,6758,54920,54921,train,False,True,185916,train2017
18150,9392,9392,30770,30771,train,False,True,91387,train2017
18151,4571,4571,18912,18913,train,False,True,310416,train2017
18152,7331,7331,17668,17669,train,False,True,306630,train2017
18153,3628,3628,38655,38656,train,False,True,122147,train2017
18154,4377,4377,71929,71930,train,False,True,513966,train2017
18155,5746,5746,3731,3732,train,False,True,526663,train2017
18156,8336,8336,60180,60181,train,False,True,206235,train2017
18157,5011,5011,50827,50828,train,False,True,28333,train2017
18158,9676,9676,68553,68554,train,False,True,500694,train2017
18159,790,790,56948,56949,test,True,True,455799,train2017
18160,8779,8779,66673,66674,train,False,True,231206,train2017
18161,8597,8597,64324,64325,train,False,True,190026,train2017
18162,7291,7291,59104,59105,train,False,True,202118,train2017
18163,3233,3233,29731,29732,train,False,True,349560,train2017
18164,5541,5541,46777,46778,train,False,True,153901,train2017
18165,2855,2855,22375,22376,train,False,True,321424,train2017
18166,3035,3035,30474,30475,train,False,True,90261,train2017
18167,2870,2870,40750,40751,train,False,True,130292,train2017
18168,6758,6758,54920,54921,train,False,True,185916,train2017
18169,9487,9487,45071,45072,train,False,True,147128,train2017
18170,2240,2240,46107,46108,train,False,True,413334,train2017
18171,5601,5601,30150,30151,train,False,True,89087,train2017
18172,8904,8904,60588,60589,train,False,True,207803,train2017
18173,89,89,8225,8226,test,True,True,16314,train2017
18174,8409,8409,50323,50324,train,False,True,430144,train2017
18175,9025,9025,43637,43638,train,False,True,403592,train2017
18176,4182,4182,6515,6516,train,False,True,535265,train2017
18177,1295,1295,60923,60924,train,False,True,209015,train2017
18178,5115,5115,57571,57572,train,False,True,556969,train2017
18179,1210,1210,64039,64040,train,False,True,221183,train2017
18180,2933,2933,43461,43462,train,False,True,402858,train2017
18181,8764,8764,31389,31390,train,False,True,93607,train2017
18182,3593,3593,41333,41334,train,False,True,132710,train2017
18183,6900,6900,53124,53125,train,False,True,178911,train2017
18184,5715,5715,64843,64844,train,False,True,224248,train2017
18185,89,89,8225,8226,test,True,True,16314,train2017
18186,9632,9632,58073,58074,train,False,True,460149,train2017
18187,2706,2706,42997,42998,train,False,True,401094,train2017
18188,6050,6050,1500,1501,train,False,True,118921,val2017
18189,2098,2098,33637,33638,train,False,True,102377,train2017
18190,5561,5561,14626,14627,train,False,True,297198,train2017
18191,329,329,25578,25579,test,True,True,333615,train2017
18192,4890,4890,14270,14271,train,False,True,296139,train2017
18193,6898,6898,51994,51995,train,False,True,436691,train2017
18194,7569,7569,17867,17868,train,False,True,307263,train2017
18195,5408,5408,64655,64656,train,False,True,223595,train2017
18196,116,116,9917,9918,test,True,True,283426,train2017
18197,429,429,31837,31838,test,True,True,95337,train2017
18198,8310,8310,33068,33069,train,False,True,100166,train2017
18199,5839,5839,49702,49703,train,False,True,427612,train2017
18200,3918,3918,39414,39415,train,False,True,387369,train2017
18201,7611,7611,13232,13233,train,False,True,30992,train2017
18202,3010,3010,8137,8138,train,False,True,16009,train2017
18203,4264,4264,57261,57262,train,False,True,457067,train2017
18204,1372,1372,48697,48698,train,False,True,423540,train2017
18205,8524,8524,6013,6014,train,False,True,533677,train2017
18206,5897,5897,61829,61830,train,False,True,212525,train2017
18207,8524,8524,6013,6014,train,False,True,533677,train2017
18208,3289,3289,22271,22272,train,False,True,58910,train2017
18209,7614,7614,46525,46526,train,False,True,415039,train2017
18210,1691,1691,66217,66218,train,False,True,229474,train2017
18211,329,329,25578,25579,test,True,True,333615,train2017
18212,7857,7857,35857,35858,train,False,True,38614,train2017
18213,5531,5531,32426,32427,train,False,True,97661,train2017
18214,9030,9030,39455,39456,train,False,True,125365,train2017
18215,1261,1261,20902,20903,train,False,True,578524,train2017
18216,7416,7416,13106,13107,train,False,True,292739,train2017
18217,6974,6974,12907,12908,train,False,True,554354,train2017
18218,7469,7469,13869,13870,train,False,True,557163,train2017
18219,5135,5135,72807,72808,train,False,True,517405,train2017
18220,5635,5635,71618,71619,train,False,True,512731,train2017
18221,8707,8707,20712,20713,train,False,True,576931,train2017
18222,4044,4044,66269,66270,train,False,True,491801,train2017
18223,2539,2539,23877,23878,train,False,True,65030,train2017
18224,1843,1843,54211,54212,train,False,True,183015,train2017
18225,3647,3647,28399,28400,train,False,True,344439,train2017
18226,1136,1136,52721,52722,train,False,True,439506,train2017
18227,9833,9833,63089,63090,train,False,True,560525,train2017
18228,5047,5047,58918,58919,train,False,True,383084,train2017
18229,8617,8617,12231,12232,train,False,True,290246,train2017
18230,8402,8402,24378,24379,train,False,True,142229,train2017
18231,9282,9282,69053,69054,train,False,True,240434,train2017
18232,7039,7039,28575,28576,train,False,True,82933,train2017
18233,2011,2011,16176,16177,train,False,True,564235,train2017
18234,8268,8268,51054,51055,train,False,True,170885,train2017
18235,452,452,33813,33814,test,True,True,365218,train2017
18236,115,115,9865,9866,test,True,True,21095,train2017
18237,3956,3956,56031,56032,train,False,True,190157,train2017
18238,5541,5541,46777,46778,train,False,True,153901,train2017
18239,4970,4970,28178,28179,train,False,True,81443,train2017
18240,3916,3916,22790,22791,train,False,True,60952,train2017
18241,4576,4576,61565,61566,train,False,True,211433,train2017
18242,5516,5516,23633,23634,train,False,True,491283,train2017
18243,6946,6946,15396,15397,train,False,True,561753,train2017
18244,9094,9094,38040,38041,train,False,True,381889,train2017
18245,4189,4189,36676,36677,train,False,True,114469,train2017
18246,1925,1925,3219,3220,train,False,True,525050,train2017
18247,9000,9000,24094,24095,train,False,True,65829,train2017
18248,8582,8582,53618,53619,train,False,True,355182,train2017
18249,9140,9140,26788,26789,train,False,True,56365,train2017
18250,4371,4371,24907,24908,train,False,True,68894,train2017
18251,8524,8524,6013,6014,train,False,True,533677,train2017
18252,3825,3825,60816,60817,train,False,True,253233,train2017
18253,7106,7106,317,318,train,False,True,131938,val2017
18254,4390,4390,23024,23025,train,False,True,323925,train2017
18255,9385,9385,41516,41517,train,False,True,133412,train2017
18256,1423,1423,48859,48860,train,False,True,424219,train2017
18257,8475,8475,22912,22913,train,False,True,61382,train2017
18258,3266,3266,68253,68254,train,False,True,499545,train2017
18259,8779,8779,66673,66674,train,False,True,231206,train2017
18260,4944,4944,4988,4989,train,False,True,268276,train2017
18261,4404,4404,70120,70121,train,False,True,244671,train2017
18262,2717,2717,22087,22088,train,False,True,533988,train2017
18263,5812,5812,3372,3373,train,False,True,1270,train2017
18264,9396,9396,6117,6118,train,False,True,271864,train2017
18265,84,84,7948,7949,test,True,True,570543,train2017
18266,8128,8128,27539,27540,train,False,True,447811,train2017
18267,5269,5269,9578,9579,train,False,True,282368,train2017
18268,1495,1495,47349,47350,train,False,True,418325,train2017
18269,4294,4294,67021,67022,train,False,True,257211,train2017
18270,9114,9114,4222,4223,train,False,True,3817,train2017
18271,5035,5035,69666,69667,train,False,True,477383,train2017
18272,706,706,51788,51789,test,True,True,435902,train2017
18273,3523,3523,23784,23785,train,False,True,326863,train2017
18274,1136,1136,52721,52722,train,False,True,439506,train2017
18275,701,701,51148,51149,test,True,True,79701,train2017
18276,7106,7106,317,318,train,False,True,131938,val2017
18277,6853,6853,19728,19729,train,False,True,575017,train2017
18278,11,11,3434,3435,test,True,True,263599,train2017
18279,8779,8779,66673,66674,train,False,True,231206,train2017
18280,4849,4849,38866,38867,train,False,True,385108,train2017
18281,8616,8616,2459,2460,train,False,True,465585,val2017
18282,8092,8092,6579,6580,train,False,True,11172,train2017
18283,3623,3623,69950,69951,train,False,True,243955,train2017
18284,5336,5336,18121,18122,train,False,True,570205,train2017
18285,8370,8370,37783,37784,train,False,True,380918,train2017
18286,4264,4264,57261,57262,train,False,True,457067,train2017
18287,2955,2955,70809,70810,train,False,True,509468,train2017
18288,2975,2975,30336,30337,train,False,True,89788,train2017
18289,7676,7676,17373,17374,train,False,True,305690,train2017
18290,3016,3016,59828,59829,train,False,True,466987,train2017
18291,8242,8242,19977,19978,train,False,True,575753,train2017
18292,9282,9282,69053,69054,train,False,True,240434,train2017
18293,6227,6227,63459,63460,train,False,True,218868,train2017
18294,1729,1729,47465,47466,train,False,True,418772,train2017
18295,2965,2965,46395,46396,train,False,True,152388,train2017
18296,7174,7174,1767,1768,train,False,True,259854,val2017
18297,7469,7469,13869,13870,train,False,True,557163,train2017
18298,6356,6356,10780,10781,train,False,True,548224,train2017
18299,5790,5790,60379,60380,train,False,True,469134,train2017
18300,5541,5541,46777,46778,train,False,True,153901,train2017
18301,1261,1261,20902,20903,train,False,True,578524,train2017
18302,4362,4362,61885,61886,train,False,True,212733,train2017
18303,7504,7504,22153,22154,train,False,True,58462,train2017
18304,729,729,53152,53153,test,True,True,179019,train2017
18305,6149,6149,15797,15798,train,False,True,38747,train2017
18306,6596,6596,15510,15511,train,False,True,93686,train2017
18307,8227,8227,49387,49388,train,False,True,164178,train2017
18308,9378,9378,2709,2710,train,False,True,210855,val2017
