method,image_id,candidate_index,uses_ground_truth,diagnostic_only,deployable,ranking_scores
Mismatched-C-2,35281,7,False,False,True,"[0.6307684170475634, 0.6360118137118624, 0.5625465877524338, 0.5738241616223341, 0.5686687758048021, 0.5695151602265729, 0.6402663738912426, 0.666348667917672]"
Mismatched-C-2,35475,3,False,False,True,"[0.543602049944688, 0.46774650355225766, 0.43644517080784595, 0.5559935879847717, 0.3610683275765165, 0.33693911847949465, 0.4879538815624778, 0.4538490242144222]"
Mismatched-C-2,35600,6,False,False,True,"[0.630878293753415, 0.6261876654546004, 0.6317896222420394, 0.6437894523714522, 0.6003327339295687, 0.583719910213172, 0.6497546392135891, 0.6341721881757825]"
Mismatched-C-2,35613,0,False,False,True,"[0.6699851920853523, 0.6372428396539336, 0.6122415657109178, 0.5951027223434648, 0.6476158711237, 0.607753156321104, 0.5993686766905468, 0.5967180826171504]"
Mismatched-C-2,35659,7,False,False,True,"[0.6696808903995406, 0.6893131313961158, 0.672908889309483, 0.6651912869459016, 0.6686641012132228, 0.6866380689974112, 0.665290633193771, 0.6986645614384543]"
Mismatched-C-2,35916,2,False,False,True,"[0.6055828753629935, 0.700594372227759, 0.7131536170019606, 0.6709324662431606, 0.7069570654552008, 0.6532429229873521, 0.6750499390859842, 0.6593638414483911]"
Mismatched-C-2,35964,6,False,False,True,"[0.7061685628642569, 0.5630382287010954, 0.6634922913944822, 0.6985943848163607, 0.67500699056363, 0.6747192121719011, 0.7067877354386387, 0.6573629910664428]"
Mismatched-C-2,36198,0,False,False,True,"[0.5945357125968426, 0.44485973520768507, 0.5372020015970449, 0.549193957699439, 0.5502754922463327, 0.5745159640778967, 0.4551151179230919, 0.5344917674458463]"
Mismatched-C-2,36287,2,False,False,True,"[0.6049127446885525, 0.48748986634308933, 0.6063597830402763, 0.520419864302101, 0.587807991295564, 0.5239519015485895, 0.5668676854794958, 0.6026327994436189]"
Mismatched-C-2,36543,5,False,False,True,"[0.6161554095249917, 0.6357900226341452, 0.6275084596857146, 0.6013776197834719, 0.592043471431942, 0.643692274476571, 0.6306223446701844, 0.6282314075230724]"
Mismatched-C-2,36557,3,False,False,True,"[0.6354497334803826, 0.5886336664417147, 0.5731503449718485, 0.6614883773279041, 0.5998759290913214, 0.6339972557445843, 0.6176617782642698, 0.6505870617770161]"
Mismatched-C-2,36992,5,False,False,True,"[0.6477008640473307, 0.5419751972483386, 0.6440841759625147, 0.6536636696737658, 0.5910370006855155, 0.6752203641578818, 0.6163634583585675, 0.6708479347307286]"
Mismatched-C-2,37034,0,False,False,True,"[0.6741346773579899, 0.6585071989505427, 0.6327906899905672, 0.5550883643828857, 0.5902710888933533, 0.5787366781884968, 0.6556691403321109, 0.6341651483644337]"
Mismatched-C-2,37053,1,False,False,True,"[0.6158559070870087, 0.6363300012498068, 0.60354539040601, 0.5571612443928204, 0.5791566281081385, 0.6205777240568104, 0.6290407264501532, 0.6289275313531031]"
Mismatched-C-2,37255,1,False,False,True,"[0.590705734748237, 0.7068128679555823, 0.6248408519766887, 0.6383518683512108, 0.6829279942872392, 0.4962833064355665, 0.6957569407935491, 0.6752759840670507]"
Mismatched-C-2,37362,0,False,False,True,"[0.7081026410505324, 0.5675065958778485, 0.6246305920154641, 0.6952774934317668, 0.5918802518800121, 0.6511622886634717, 0.6678368290460616, 0.6302990608203847]"
Mismatched-C-2,37406,0,False,False,True,"[0.7072116003412159, 0.6044839381383269, 0.6410592589004358, 0.6670418499784692, 0.7051173759389296, 0.6056417745152252, 0.6673913331363226, 0.6874061271930462]"
Mismatched-C-2,37505,4,False,False,True,"[0.5323718278935596, 0.5006686210809586, 0.5557951849092277, 0.5290168005933169, 0.5676844321915289, 0.548575120155144, 0.5309494602609894, 0.5671707896387249]"
Mismatched-C-2,37552,2,False,False,True,"[0.7158151858290778, 0.6850748694682104, 0.7267654413986693, 0.6949979358018927, 0.7185104261863018, 0.7013348301116915, 0.6955972227608973, 0.7162573886718848]"
Mismatched-C-2,37899,6,False,False,True,"[0.6817181350614436, 0.7229114302811057, 0.6729242365986134, 0.6905569270069896, 0.7098068127419721, 0.6874181028047481, 0.7249701404734414, 0.6978087336053946]"
Mismatched-C-2,38091,4,False,False,True,"[0.6452021440027748, 0.5863814598213454, 0.6019514231471195, 0.5164185656345319, 0.6585807215356143, 0.6026879802963303, 0.5906887495141795, 0.6410268688691081]"
Mismatched-C-2,38194,3,False,False,True,"[0.6869235209916538, 0.5947706612560038, 0.6790142835685185, 0.6912165757132624, 0.6618875668060608, 0.6443605337924704, 0.6743872876290704, 0.6908471122746472]"
Mismatched-C-2,38375,2,False,False,True,"[0.5638937818973601, 0.5559218850710456, 0.6447773873443396, 0.639131402717074, 0.536436253578089, 0.6141738191131936, 0.5584839810828277, 0.614539853429001]"
Mismatched-C-2,38380,1,False,False,True,"[0.644108676313395, 0.7266517130638014, 0.6784253429370537, 0.7150147693064464, 0.668120122520095, 0.6458077301801589, 0.6507579773490234, 0.7026536706519042]"
Mismatched-C-2,38833,6,False,False,True,"[0.7255283516217664, 0.7134818794320046, 0.7142468002116584, 0.721424382005817, 0.6707104421571772, 0.7203363486677354, 0.7603901720058073, 0.7541174362024166]"
Mismatched-C-2,38887,0,False,False,True,"[0.676822652321429, 0.6464837902881777, 0.6657309621052885, 0.6459754668812443, 0.6611267881407525, 0.6337212815239842, 0.6725877349012008, 0.6761020294267654]"
Mismatched-C-2,39183,1,False,False,True,"[0.5538069888841974, 0.6276164688808283, 0.5070320912783473, 0.5620644774113495, 0.5769252988931663, 0.5943782251733193, 0.5862305838639279, 0.5801904961189187]"
Mismatched-C-2,39288,7,False,False,True,"[0.725617791984871, 0.7703583643679348, 0.6299794378731427, 0.7232713864344281, 0.6773650782736906, 0.7378056387513384, 0.7480792583182132, 0.7725491695034187]"
Mismatched-C-2,39384,5,False,False,True,"[0.5571166633074247, 0.5619943826779337, 0.6238674429283302, 0.5727919115283584, 0.5857123835954581, 0.6354646765336182, 0.5590315110000883, 0.6206702992428085]"
Mismatched-C-2,39490,1,False,False,True,"[0.6551596977880114, 0.7719893825742588, 0.720960269791317, 0.5708690602106948, 0.6440765618843711, 0.6709110081234168, 0.7429812556196446, 0.7669067821077149]"
Mismatched-C-2,39557,6,False,False,True,"[0.7545335855562441, 0.6068001251280168, 0.6923532821153102, 0.6359184001707009, 0.694419474992088, 0.7345961760385377, 0.7814626812884826, 0.7148994015175562]"
Mismatched-C-2,39756,2,False,False,True,"[0.5214069202561937, 0.6193544948003751, 0.6670407052824757, 0.5513587766306753, 0.5588583205526618, 0.5233927405199924, 0.585207759729429, 0.5756969899326454]"
Mismatched-C-2,39793,4,False,False,True,"[0.5620247882015097, 0.5697724076836239, 0.5479132360294471, 0.5329218001875512, 0.6081625894832219, 0.5675058364107325, 0.5758671706955196, 0.5497826229401102]"
Mismatched-C-2,39920,6,False,False,True,"[0.654095327941471, 0.5539017446520014, 0.5524587923947311, 0.5373682718949971, 0.6762672527464455, 0.6885033786308697, 0.7405181935761653, 0.7097377265426601]"
Mismatched-C-2,39986,3,False,False,True,"[0.6486191248423017, 0.5991312298397451, 0.5748440286025513, 0.6726897457279739, 0.6242208022330378, 0.5757111765454423, 0.6127285222276923, 0.6238007853370757]"
Mismatched-C-2,40269,5,False,False,True,"[0.5577104958647288, 0.5880993622672911, 0.6071775830251646, 0.6089800398303702, 0.5301038125701945, 0.6337406449178093, 0.6327867662434727, 0.4951974466776136]"
Mismatched-C-2,40756,3,False,False,True,"[0.6264207368255965, 0.6055095317643692, 0.6029513718212665, 0.6495789788144535, 0.5715387371539566, 0.6055144877282916, 0.6192088099160087, 0.6082774950843226]"
Mismatched-C-2,40798,3,False,False,True,"[0.5112555105227047, 0.5378213154274694, 0.498224297818856, 0.6053848987380084, 0.5735136142974007, 0.5753603479988048, 0.5440553148487064, 0.5899166609787863]"
Mismatched-C-2,40819,7,False,False,True,"[0.6739203909893781, 0.682269833882851, 0.6572264009321584, 0.6560127277276709, 0.6768730203249314, 0.6669280973975498, 0.6389787147480066, 0.695361514916539]"
Mismatched-C-2,40933,6,False,False,True,"[0.619259681956088, 0.6985170594847337, 0.6581149756227919, 0.6389801282916281, 0.6133593147154068, 0.6553859258031305, 0.7471250569774788, 0.679389340058338]"
Mismatched-C-2,40990,0,False,False,True,"[0.6885955274694486, 0.6097416208496467, 0.6864004440477987, 0.5946821133563174, 0.6519470385041763, 0.6709704236720195, 0.6373785425785305, 0.6440656923429247]"
Mismatched-C-2,41120,3,False,False,True,"[0.5864999009641946, 0.7374879711206643, 0.7252844766909803, 0.7699461560094257, 0.7470180448641202, 0.6408770268473247, 0.7054364407981488, 0.6889662215796197]"
Mismatched-C-2,41402,3,False,False,True,"[0.5832039567890298, 0.6086022678597196, 0.6298547966998365, 0.6600142925091439, 0.6007044405345445, 0.5996597479291448, 0.6321683365744788, 0.6362982797050386]"
Mismatched-C-2,41540,3,False,False,True,"[0.6463783789262875, 0.6262684915752446, 0.5888360399864849, 0.6554607047646102, 0.6272874309684908, 0.6410591935303761, 0.5207856962212639, 0.627771926400771]"
Mismatched-C-2,41555,4,False,False,True,"[0.6304451758556815, 0.6183895106561803, 0.6044272750869947, 0.6468201249474318, 0.6479109807424265, 0.6227034766815474, 0.646073400159618, 0.6436917928587681]"
Mismatched-C-2,41561,4,False,False,True,"[0.6250176947736512, 0.6503151267102589, 0.6235972722426961, 0.6473938206253556, 0.6807270200154976, 0.6529930871530312, 0.6303139956469161, 0.6289563124434157]"
Mismatched-C-2,41592,5,False,False,True,"[0.5524817847682537, 0.5622761090595418, 0.5426921496218466, 0.5738650620722543, 0.5999047941505908, 0.6044909829289313, 0.5598482698285633, 0.5335350723003555]"
Mismatched-C-2,41636,7,False,False,True,"[0.7212197527017957, 0.713404581982523, 0.7423966096997623, 0.6435731646928005, 0.7349428307267205, 0.706056184017885, 0.7206427451365964, 0.743347390979018]"
Mismatched-C-2,41640,0,False,False,True,"[0.7361678372019997, 0.6411781525930212, 0.5956475820873436, 0.5765954624918609, 0.6807881628989844, 0.6360892270423536, 0.6748399675289191, 0.5995845249128893]"
Mismatched-C-2,41924,7,False,False,True,"[0.6235847323571087, 0.6229668779493631, 0.6256463840973114, 0.6306362160660841, 0.6146069266467876, 0.6190965791041069, 0.6373638838028166, 0.6483951099872707]"
Mismatched-C-2,41976,6,False,False,True,"[0.5861789804152778, 0.46117666234496435, 0.5451545654545089, 0.5625282241404956, 0.503254698130928, 0.4657043450615955, 0.5863360238775401, 0.5192477404489055]"
Mismatched-C-2,42022,7,False,False,True,"[0.4091824358636256, 0.5063808762017445, 0.5564462606184242, 0.5455874846843816, 0.5827273389741797, 0.52589889414111, 0.5548672548824443, 0.6692006836677689]"
Mismatched-C-2,42251,5,False,False,True,"[0.7275335052436303, 0.778267643984462, 0.7563924409333678, 0.7208128416496968, 0.7506713564326766, 0.7791975290231177, 0.7448765578090651, 0.7572509164906644]"
Mismatched-C-2,42302,0,False,False,True,"[0.748562948058891, 0.635316290968593, 0.6046159202568058, 0.674264957155951, 0.5998985914480608, 0.6141790147616426, 0.6728315664494336, 0.659425163374054]"
Mismatched-C-2,42466,1,False,False,True,"[0.6054111583849227, 0.6810688917985817, 0.659193055654254, 0.6770777394628943, 0.5459408461325893, 0.6233806397328259, 0.6229383913675162, 0.6438269853223408]"
Mismatched-C-2,42679,0,False,False,True,"[0.5929264923811439, 0.4896895285758863, 0.5351145587916029, 0.5846641117886531, 0.5427016573057704, 0.5762641156124053, 0.5358576051621267, 0.5064155218895241]"
Mismatched-C-2,43065,7,False,False,True,"[0.6190379481444623, 0.5809976868677557, 0.6004477706578626, 0.6248511932444294, 0.6545578394490961, 0.6772887505137044, 0.6114953867644943, 0.700522596231754]"
Mismatched-C-2,43198,5,False,False,True,"[0.556680264052115, 0.47470116758963277, 0.5976486985866638, 0.5109568910588707, 0.5609494327226087, 0.6450426763027113, 0.6146526155702555, 0.5355556145983382]"
Mismatched-C-2,43211,2,False,False,True,"[0.6602441769766013, 0.6727280596639557, 0.7167811294291562, 0.6536151568041173, 0.7154302329985849, 0.6502456704276753, 0.6479181171460613, 0.6541438274199907]"
Mismatched-C-2,43332,7,False,False,True,"[0.548900604956464, 0.6397950171680378, 0.5496613213099741, 0.6169219439130326, 0.606086784633596, 0.6003321079958017, 0.6579267880268149, 0.6816130185294778]"
Mismatched-C-2,43546,6,False,False,True,"[0.641952317051762, 0.6403276105169529, 0.7228591863035794, 0.6257222261059154, 0.6275880088091071, 0.6803952340769557, 0.7315727972682637, 0.6341172538584925]"
Mismatched-C-2,43584,4,False,False,True,"[0.7053764297022307, 0.6657820509360247, 0.7209817044269716, 0.6292685359901569, 0.7610586417059164, 0.7251479674633098, 0.7338404317820889, 0.6029027305201704]"
Mismatched-C-2,44248,1,False,False,True,"[0.5927829355333348, 0.6271770098156864, 0.6124148884777796, 0.5493622197176578, 0.5827235815629153, 0.5395185483175852, 0.5882424283340038, 0.600609123574863]"
Mismatched-C-2,44279,5,False,False,True,"[0.6304140118152477, 0.6375246609685123, 0.5443995239546708, 0.6577071899586213, 0.6207211020155308, 0.6664239947831905, 0.5908645665229825, 0.6210763003623053]"
Mismatched-C-2,44360,0,False,False,True,"[0.7035225203685012, 0.6886631877993112, 0.6768874394054829, 0.6260932396680299, 0.5986506777704619, 0.5676829766258774, 0.6214362766737442, 0.6272323780422115]"
Mismatched-C-2,44413,5,False,False,True,"[0.6774196649933364, 0.6510216234828319, 0.5640670209419182, 0.49740546363597815, 0.6263214654451567, 0.6882934909396554, 0.4896485669673803, 0.6055186459482989]"
Mismatched-C-2,44422,3,False,False,True,"[0.5663887809151319, 0.6237281012901139, 0.6656522361107878, 0.6698964110255669, 0.649615699146934, 0.5964008417658047, 0.6321442748328613, 0.6272088508940534]"
Mismatched-C-2,44903,1,False,False,True,"[0.6183694441380434, 0.6928472664160091, 0.6923173393827372, 0.6141930426422835, 0.6094566449702323, 0.6669008985196503, 0.6063588977573328, 0.6704433744830125]"
Mismatched-C-2,44975,2,False,False,True,"[0.6010963071658322, 0.5442641572380409, 0.6534529663884844, 0.6224524535009418, 0.652276317845438, 0.6326427168299638, 0.5860093623464979, 0.6217905664683248]"
Mismatched-C-2,45377,5,False,False,True,"[0.7977478730222033, 0.8113306165576046, 0.8064143834026294, 0.8226673283717351, 0.7708382980312912, 0.8330086392583763, 0.8269852809300078, 0.7997485791257744]"
Mismatched-C-2,45528,4,False,False,True,"[0.5822934506070776, 0.5588937162470902, 0.5744010575311793, 0.577233386152882, 0.6200775756229855, 0.584410164374001, 0.5487096304098323, 0.5643655382313222]"
Mismatched-C-2,45699,1,False,False,True,"[0.5435096766828008, 0.6832198276421668, 0.6144330421552295, 0.44192657592675644, 0.6495110718246312, 0.49292669016562113, 0.5407468150843472, 0.6013229408075255]"
Mismatched-C-2,45952,5,False,False,True,"[0.6083621731149451, 0.6638827493407022, 0.6763178786513404, 0.6276727061207926, 0.6454721037279292, 0.7064720710794815, 0.6635023087109551, 0.5421937617278556]"
Mismatched-C-2,45987,4,False,False,True,"[0.5511900889708008, 0.5145349168038104, 0.5296299126205206, 0.5267636843564834, 0.5880046673496326, 0.5318600040012501, 0.5036588337151601, 0.48219331790602826]"
Mismatched-C-2,46166,0,False,False,True,"[0.6536523974414759, 0.6204572475934327, 0.6391811384474426, 0.643161046454606, 0.6420212887517729, 0.6287695454763675, 0.6482251455765843, 0.6409570863516583]"
Mismatched-C-2,46276,0,False,False,True,"[0.6294736376229166, 0.510938388842103, 0.43753580454219376, 0.4671258924317079, 0.5714882038670888, 0.5918168357808018, 0.5393117976703359, 0.524939120695945]"
Mismatched-C-2,46403,7,False,False,True,"[0.6382257466917853, 0.6235548864470057, 0.6691938804943106, 0.6536356623792083, 0.6468043172958101, 0.5927673509706608, 0.6366726510399292, 0.6707292058713468]"
Mismatched-C-2,46524,2,False,False,True,"[0.6338060759817622, 0.623129000722072, 0.7099799092510373, 0.6766048573790713, 0.632194433199404, 0.6166030930177568, 0.5889395387316487, 0.6897697336429018]"
Mismatched-C-2,46653,5,False,False,True,"[0.6726967888569639, 0.6494775221556064, 0.6344773727838386, 0.7298461727534925, 0.7171596496488026, 0.7989603916333383, 0.7044714336307757, 0.6664224459513224]"
Mismatched-C-2,47030,7,False,False,True,"[0.6789002838800037, 0.6903088707806692, 0.6737642949997755, 0.7259035912053013, 0.7179216707796745, 0.686982786462393, 0.6822948723163291, 0.7454257022120008]"
Mismatched-C-2,47086,3,False,False,True,"[0.7040959779751358, 0.6363262907538576, 0.6013674488706297, 0.7173840474014176, 0.6949814061206314, 0.6645849386814873, 0.653983706918597, 0.6669079295748086]"
Mismatched-C-2,47093,3,False,False,True,"[0.6263105019544316, 0.5910841418942747, 0.5402972481008008, 0.6816546762603877, 0.5860679759845535, 0.6576727538677194, 0.6421435965933417, 0.6640434136619986]"
Mismatched-C-2,47122,3,False,False,True,"[0.6038862709093903, 0.6182742909226917, 0.5745206318322278, 0.6263666175978184, 0.5679267551913376, 0.5707451655195357, 0.6145359216136784, 0.6241253017726616]"
Mismatched-C-2,47125,3,False,False,True,"[0.5574081412913899, 0.666237562937994, 0.6215054123037498, 0.6843104011017923, 0.6275350171782303, 0.684293730799574, 0.6267938672783733, 0.6534625137625794]"
Mismatched-C-2,47331,6,False,False,True,"[0.6091861177612422, 0.6055036055405052, 0.6289744520244409, 0.6617110683045375, 0.647402096766422, 0.6247652669185476, 0.6694028655888344, 0.6240666326753761]"
Mismatched-C-2,47471,3,False,False,True,"[0.6834301414632711, 0.6303939359952249, 0.633561635058429, 0.6933643310258794, 0.6267593917462355, 0.6661804310947737, 0.647763615977317, 0.669775525316826]"
Mismatched-C-2,47583,0,False,False,True,"[0.7214268867089535, 0.6201065867327241, 0.656468234127093, 0.5965367237358447, 0.6363723260423775, 0.611339907452312, 0.6148485325122437, 0.5543157856379102]"
